Transaction_ID,Customer_Name,Customer_Email,Transaction_Amount,Transaction_Date,Merchant_Name,Merchant_Email,Merchant_Location,Card_Number,Card_Expiry,Card_CVV,IP_Address,Device_Type,Transaction_Type,Fraudulent
17b58658-e6f5-4151-8704-16169b7b9556,Mark Lopez,jmitchell@example.org,201.7,2024-03-01,Weeks and Sons,mscott@serrano-roberts.com,Ghana,375069723570141,10/33,051,61.43.234.81,Mobile,Online,True
a5329f0f-beeb-4f21-b334-f83b58861f4e,Holly Espinoza,ppatterson@example.com,593.3,2024-02-06,"Smith, Chapman and Becker",bishopjennifer@compton.com,Niger,6011261813156744,12/31,833,170.90.92.241,Mobile,Online,False
fd3b58e4-8c0f-43d7-a258-12113ae73e62,Mason Gonzalez,vwhite@example.net,627.47,2024-02-28,"Rogers, Walker and Lawrence",margaretherrera@anderson.info,Micronesia,3515089103494469,05/33,2742,146.232.117.70,Tablet,Online,True
e83901e7-7ac4-4f39-a4ea-d3a707b8ac1f,Joshua Nixon,omendez@example.net,606.87,2024-02-24,"Wade, Coleman and Miller",longbrandi@roy.com,Wallis and Futuna,6011957744965273,07/28,719,24.40.94.240,Tablet,In-store,False
c9dfccef-e019-42d0-a5e7-f24a3cfa0b1d,Renee Faulkner,mkrueger@example.org,63.81,2024-02-11,Wilkerson-Lucas,payneandrew@gallagher.org,Tanzania,30072717708302,11/24,582,189.204.192.62,Desktop,Online,True
c7e33a06-cec5-4101-960a-f3b3c9d4b0ec,Amy Shea,lyoung@example.com,673.16,2024-01-05,Torres LLC,michelelopez@benson.info,Sudan,4547730135108425,09/25,096,46.121.254.52,Tablet,Online,False
cd40761b-392e-485c-8034-c473aacd4134,Todd Chase,dillon13@example.com,520.51,2024-02-17,Steele LLC,qdavis@miller-williams.info,Serbia,583165204350,05/33,181,115.4.24.231,Desktop,In-store,False
94afe3bd-d8e1-4a1d-b1aa-8d2f6752b1b6,Lisa Barnett,millerroger@example.org,746.42,2024-01-15,Stokes and Sons,rachael56@davis.com,Azerbaijan,6598381016268541,11/27,443,5.250.233.220,Desktop,In-store,True
3a9bf7d2-b951-43d7-8956-89beb0b8a923,Jamie Ward,rodriguezjasmine@example.net,723.64,2024-01-01,"Copeland, Martin and Roberts",bwatkins@williams.com,Guam,060442246488,12/25,399,208.254.111.24,Mobile,Online,False
e75d12f3-d582-4172-84ae-af8482eab67c,Frank Allen,charlene39@example.org,610.2,2024-01-13,Flynn Group,william43@cooper.com,Albania,4773543559901701380,05/26,569,101.185.57.235,Desktop,In-store,True
f4e36c64-528b-458a-aef1-6e1d176028bf,Angela Schneider,elizabethmartin@example.org,208.55,2024-02-14,"Gregory, Martin and Williams",cburke@hall-richardson.net,Guernsey,2244339848580910,08/29,254,65.64.197.191,Tablet,Online,True
e5cfd831-47ea-4bfc-9b5e-7d2c515a5ac0,Christy Reid,martinmorrison@example.org,652.96,2024-01-25,Cooper Ltd,villabrooke@rivera.com,Angola,4902389053769038,07/31,242,99.63.44.162,Mobile,Online,False
f62120d0-8da2-4e40-9e16-0a8842825eea,Michael Graves,farmerjulia@example.org,493.15,2024-03-05,"Adams, Mccoy and Jennings",riverabrian@craig.info,New Zealand,676299933553,09/26,330,140.40.68.123,Tablet,Online,True
560aefdc-6624-4342-950a-f5e27532811b,Fernando Martin Jr.,klawson@example.com,754.07,2024-01-31,Martinez Inc,nbuckley@murray.com,Mayotte,3504455073305642,10/28,064,173.91.100.230,Mobile,Online,True
1f87272b-bcba-45d5-a17b-6d0c38ddcc01,Kathryn Mcdonald,samantha56@example.com,666.17,2024-01-26,Hall-Brown,ttaylor@orozco.com,Bosnia and Herzegovina,5496903217337273,04/27,147,173.102.103.116,Mobile,Online,False
a5e275ac-9d4a-4cba-8435-39318c82aca1,Corey Campbell,crystalparrish@example.net,577.88,2024-03-05,"Olson, Blair and Day",christine13@young-long.com,Saint Pierre and Miquelon,4783995063807537,09/25,359,210.133.37.169,Desktop,Online,False
0aac438d-bff9-4281-9cb2-a883570c1d6a,Benjamin Hicks,ocontreras@example.com,541.42,2024-01-02,Allen-Solis,willisjeffery@allen.com,Korea,4385109338583,07/24,077,27.247.105.31,Desktop,Online,False
526d7e6d-814f-4302-a056-c7cca21665ee,Jeffrey Mckenzie,amanda21@example.com,203.49,2024-02-19,"Barker, Scott and Merritt",patricia60@hancock.biz,Montenegro,4644390344412696,10/32,075,95.134.206.229,Desktop,In-store,True
b73ae3f5-dfb9-4fbd-a26f-1afb10a47236,Mr. Craig Porter,leetracey@example.com,269.37,2024-01-30,"Vaughn, Tucker and Leach",stephenwhite@benjamin-blake.com,Saint Lucia,4773411979463642278,02/33,015,51.224.242.13,Mobile,In-store,False
d0c5f30d-ae45-48ae-b9c5-86e021eaa2f6,John Dudley,christopher74@example.org,83.15,2024-01-17,"Cobb, Myers and Smith",muellerrebecca@joseph.com,Guatemala,6011130903141801,09/24,682,214.13.146.79,Tablet,In-store,False
692d86c6-1d66-46ef-b668-62e84d90f8a9,Christopher Santos,narmstrong@example.net,544.52,2024-01-19,Carr-Fields,livingstonmary@sanchez.com,Madagascar,3556196813848163,07/30,902,41.42.163.156,Tablet,Online,True
cbd27ea9-7c4b-41a3-9d02-7cf45c520097,Daniel Russell,mitchellday@example.com,412.3,2024-03-04,Burgess-Nelson,ocowan@rodriguez-ramirez.com,Belize,4903725728712623,05/29,084,80.219.200.56,Desktop,In-store,True
e33cbe4a-ceab-4496-af27-2eec9e1ac787,Pam Martinez,christopherdominguez@example.com,486.96,2024-02-15,"Archer, Graham and Pacheco",smithjake@wise.com,Syrian Arab Republic,4253002322035249,01/26,766,27.77.59.92,Mobile,Online,True
b91b6ff5-4419-4791-9020-11687477d1b9,Vincent Rice,ojoseph@example.org,698.09,2024-02-16,"Sandoval, Ibarra and Merritt",tracywilliams@everett.biz,Swaziland,3561291727417172,03/31,950,25.6.74.173,Desktop,Online,True
aefc905a-8f52-48c6-a81a-bf4ec424e238,Julie Johnson,brett88@example.com,889.74,2024-01-18,Morgan-Mitchell,jill70@wood-weaver.com,Jordan,373055659207826,12/28,511,93.210.17.202,Desktop,Online,False
29d67604-d9f5-499e-b10b-1de193bd8640,Stephanie King,kiara53@example.com,232.89,2024-02-08,"Lewis, Solomon and Adams",angela43@hall-wade.biz,Nicaragua,3537986580157358,08/30,9538,116.82.44.213,Desktop,Online,False
69bbc29e-cb90-4804-ba02-b3c8210f6276,Jonathan Davis,jeanettejones@example.org,767.16,2024-03-04,"Anderson, Carpenter and Carrillo",moorerebecca@lane.com,Jamaica,3521943684862571,02/32,795,5.74.184.208,Desktop,Online,True
5f74a843-ea5a-4b97-abe6-da98ffe7b466,Joseph Turner,caseystafford@example.org,430.83,2024-02-28,"Young, White and Owens",lanetammy@hanson-nguyen.com,Russian Federation,4355301719998036,11/33,913,203.120.217.179,Mobile,In-store,True
25abe117-5d01-4fea-aa52-3c1242c54b63,Harold Figueroa,gomezapril@example.com,474.02,2024-02-04,Castro-Richmond,dominic29@gutierrez-scott.com,Croatia,3571560484269093,02/33,438,161.152.98.192,Tablet,In-store,True
099e19d3-9584-4dce-a729-b6977b553a5b,Kevin Brady,hansencasey@example.net,722.73,2024-01-18,Vargas Group,alexis30@novak-burns.com,Senegal,3539807513237489,05/27,099,107.197.235.32,Mobile,In-store,True
abb9394d-8c11-41ac-8720-cdb5663cfccf,Michael Jackson,bjackson@example.org,186.04,2024-02-27,Cole-Wyatt,jamesbaker@lam.com,Bhutan,4608461651944367,10/24,481,207.236.46.238,Tablet,Online,False
9eb5f98b-3043-4d6a-b326-3bc74413fdd1,Ricky Brown,zschmidt@example.org,544.45,2024-01-08,Hunt-Carter,npaul@davis-peck.com,Saint Barthelemy,4782245299381514,05/25,212,179.191.197.138,Desktop,In-store,False
36f1612e-7165-4aef-b9c3-e07092f0562c,Nicole Farrell,james91@example.net,140.6,2024-02-15,Adams PLC,andrew42@heath-perez.com,Zimbabwe,4644860226035,01/25,709,168.31.249.250,Mobile,Online,False
2db9c721-469a-4530-b1ba-d6d33316039a,Michael Martin,jonesangela@example.org,948.69,2024-01-22,Wells-Henry,kyle52@maddox.com,French Polynesia,4265878637416612,10/28,006,74.33.84.97,Mobile,Online,True
16588184-b3e6-4e07-b5e5-3f85b5c17317,William Campbell,judith99@example.org,345.26,2024-03-02,Rodriguez Ltd,heather49@jenkins.com,Algeria,30473639751182,08/31,526,6.5.121.126,Mobile,In-store,False
7bd46b7c-cc9f-4281-9e88-bfb2b29f9f9f,Michelle Powell,breeves@example.org,483.05,2024-02-28,Parks-Jimenez,samuel36@davis.org,Malta,372674004134237,04/32,138,115.188.125.51,Mobile,Online,False
c50b1007-0b84-4328-a292-7dd7ed8a5951,Todd Ramos,cunninghampatricia@example.com,852.76,2024-01-12,Russell-Smith,williamsphillip@jones-king.com,French Southern Territories,4662913984897,09/33,517,125.6.234.142,Desktop,Online,True
85e52835-14ca-4a78-b5db-c53b7fe9e946,Douglas Reyes,dcarter@example.com,677.99,2024-02-08,Summers-Evans,sara78@love-williams.com,Guernsey,4450646220337130,01/27,0310,19.141.15.40,Tablet,In-store,True
2506ce29-5676-48b4-8f45-c39ac1e5e8b0,Kristy Wright,egiles@example.com,872.06,2024-02-25,Howard Inc,ricardoroberts@gregory-thornton.com,French Guiana,4668511106969835864,10/30,5892,15.81.65.14,Desktop,Online,False
bffe726e-c05d-490b-bb67-cba4f483bd30,Darren Smith,james24@example.net,173.57,2024-01-01,Larson-Hamilton,chelsea30@day.org,Northern Mariana Islands,30270572310913,12/24,1602,186.162.161.127,Desktop,Online,True
7317ff4d-5655-4826-9088-5e7280dec4e4,Jenna Barajas,wjohnson@example.com,54.83,2024-02-03,Moody-Morales,bradydaniel@townsend.com,Sudan,6011367060095350,02/27,349,31.6.234.127,Mobile,Online,False
9d0f6ead-7d22-4a82-bff6-7f4da07056e8,Joshua Rivera,michelle33@example.net,696.37,2024-02-02,Dominguez PLC,philipblevins@jones-fisher.com,Denmark,342704657949131,03/29,967,205.236.157.166,Tablet,In-store,False
fe4bff92-4bb1-4f61-b8b4-c62cb4dd65e9,Ashley Andrade,franklinpamela@example.org,731.58,2024-02-28,Lopez-Walsh,whitegeorge@murphy.com,Lesotho,4250499195988194,11/25,882,219.110.182.123,Desktop,Online,False
accf1199-bac6-49b1-af6c-24cb48d6fa1d,Bonnie Anderson,randymendoza@example.com,248.64,2024-01-15,"Rose, Stark and Rogers",danielwalker@white.info,San Marino,4800602079848468,06/26,823,76.166.230.84,Desktop,Online,True
d8421db1-09f8-42b6-a2b9-85a6cff2c422,Veronica Fowler,wgarcia@example.com,151.68,2024-02-25,Sandoval-Jackson,vhernandez@jones.net,Algeria,4031802759942596,07/24,875,122.215.31.85,Tablet,Online,True
dfe3ae26-fb41-41aa-9516-5956a0929562,John Bailey,robertssharon@example.net,89.72,2024-02-21,Delgado-Ferguson,stantonevan@bush-collins.net,Saint Martin,375901289917235,07/26,188,90.38.234.63,Tablet,In-store,False
134752e8-6864-4831-80e5-da48f6de2448,Victoria Smith,dylanpeterson@example.org,250.57,2024-02-11,"Smith, Miller and Shields",justinlandry@rubio-mitchell.com,South Africa,3548275483647187,01/27,156,141.154.54.79,Tablet,Online,False
e3c96df5-45a3-4e3c-bc13-8c720bb6b505,Scott Holmes,charles25@example.org,770.54,2024-03-01,Smith Group,cshort@robinson.biz,Timor-Leste,4771363556806,10/24,018,130.130.226.7,Tablet,Online,False
e2f2085c-c1a7-4a3c-b802-c339cbcf6498,April Cortez,jaredbrown@example.com,296.74,2024-01-25,Thomas-Kelly,khull@shelton.com,Papua New Guinea,347930490312378,09/33,988,222.82.97.215,Tablet,In-store,False
3cad6de4-46f2-451f-bd39-e5cb9b492028,Justin Jones,mitchellchristina@example.org,536.53,2024-03-01,"Saunders, Michael and Robinson",jenniferhernandez@vasquez.com,Germany,676345137795,10/31,003,63.116.46.191,Mobile,Online,True
6851a0e0-b379-428c-b80f-6d251abadf09,James Olsen,johnsonshawn@example.com,990.55,2024-01-14,"Brown, Robinson and Everett",nleon@george-graham.com,Singapore,6011417315473108,09/27,044,59.239.137.193,Tablet,In-store,True
49ec7551-2beb-49bf-9889-281d24c30269,James Holloway,cpeters@example.com,355.78,2024-01-16,Norton and Sons,jharris@bowers.com,Bhutan,3530757160365795,05/25,091,73.100.247.41,Tablet,In-store,False
bc72e216-c6b5-4c27-8dfe-f22236700a4f,Steven Goodman,fieldscolleen@example.net,644.22,2024-02-04,Malone Ltd,ramoscolin@jordan-jackson.com,Israel,180070529361557,03/24,967,22.23.213.188,Tablet,Online,False
ec5f76fc-0b56-48e7-8aa8-a55f08eaac26,John Walls,tracywang@example.com,729.91,2024-01-25,Galvan Inc,tpalmer@campbell.com,Hong Kong,580956846126,05/33,551,133.62.36.238,Mobile,Online,True
e3e6a885-4bf3-4f5f-b0a1-4b9f3ec31b4c,Clinton King,michael94@example.com,549.62,2024-01-26,Richardson Ltd,michael92@miles-munoz.net,Colombia,6548957301338700,02/31,406,147.58.92.122,Desktop,Online,True
0651dcdf-402e-4019-a117-5e6d2a1d74fd,Danielle Bentley,haleylee@example.net,653.93,2024-02-18,Moore Group,thompsonandrew@garrison.com,Lebanon,4181692313046,08/31,051,151.70.249.236,Desktop,Online,True
4b3454bd-18e9-4daa-8700-5aa223631c56,Emily Benton,bill44@example.net,599.69,2024-01-31,Grant LLC,megan53@swanson-powell.com,Cape Verde,3551239681077468,11/30,932,44.199.219.9,Tablet,Online,False
9743095f-afd0-4545-abc1-8e0627c858d6,Cheryl Flores,anthonymiller@example.net,616.04,2024-02-28,Buck and Sons,alexandershawn@booth.com,Belarus,4325870250089162,02/31,350,85.213.90.165,Desktop,Online,True
80581278-8089-4be1-9307-550cfa41644e,Edward Nelson,zfoster@example.org,165.85,2024-02-27,Higgins-Padilla,landerson@king-harper.info,Haiti,30428710096832,03/24,554,123.38.115.237,Desktop,Online,False
7e41564f-7cbe-416a-ac83-ea5330884769,Elizabeth Evans,connerangela@example.net,25.83,2024-02-09,Bell Group,tanya19@hunter.com,Chile,3531640278430231,04/27,318,110.187.248.72,Desktop,In-store,True
cb8c0152-12b1-42f4-b089-6cf1f65cd78c,Logan Johnson,keithmoore@example.org,111.68,2024-02-16,Meyer Ltd,lindawilliams@brown.info,Angola,6508052866602712,03/26,4192,149.30.161.133,Desktop,In-store,False
f3d64929-9261-410a-955e-fdba4ac2d148,Tiffany Hernandez,kristyhayes@example.net,15.84,2024-01-14,Walter-Shields,melissa98@chen.info,French Polynesia,4651612654500525,05/24,485,24.252.236.204,Mobile,In-store,True
21ba5998-588b-4042-bbb9-bb39252a1820,Joshua Stewart,hopkinsdaniel@example.net,584.54,2024-01-03,"Glover, Rodriguez and Riley",nmoyer@wong.info,Burundi,372208394383540,04/28,579,44.80.21.244,Tablet,In-store,True
2dd2adec-ecc4-4802-b87b-e066fd55e05f,Kayla Flores,carsonbrandon@example.com,804.07,2024-01-12,"Garcia, Taylor and Williams",melaniestevenson@cantu-henson.com,Barbados,2707255238151296,07/28,950,75.218.188.193,Desktop,Online,False
2e786579-369a-4791-a03a-cdb9ff2a0e7e,Michael Fletcher,davisvictor@example.com,760.76,2024-01-10,Williams-Carroll,jefferyjackson@keith.com,Sweden,6550225990085809,03/33,300,38.251.4.72,Desktop,Online,True
1cf89f3c-05c4-468f-8f2a-df271ed10249,Jennifer Dean,amanda58@example.org,397.14,2024-02-25,"Henderson, Todd and Schneider",brenda87@williams.org,Oman,3539612154413088,04/31,6643,153.245.157.30,Desktop,In-store,False
35612d01-af83-46d2-8c29-f11df21616fa,Monica Weaver,garynguyen@example.org,302.44,2024-01-23,Castro-Chase,rosstracy@butler.com,Mongolia,180075154097780,08/30,120,200.196.110.147,Desktop,In-store,True
5bb8e7be-4531-4cfe-93b3-921cdbe45bbd,William Gross,stephanie02@example.org,265.96,2024-01-24,"Romero, Jones and Williams",fwilkinson@robles.biz,Macao,30424291422232,12/28,227,99.229.77.106,Desktop,Online,True
62c41762-db68-409e-96cf-3ac40a87d1a3,John Craig,raymondflores@example.org,699.1,2024-01-21,Brown Ltd,justinmercer@robinson.info,Seychelles,4049091683745289,01/28,620,95.119.70.166,Desktop,In-store,False
08f18f16-0e42-4c31-81f3-e3683ad58d04,Rachel Pitts,xhamilton@example.net,366.37,2024-02-10,Pennington and Sons,petersonalvin@smith-ford.com,Montenegro,30126754419965,03/31,314,65.77.84.185,Tablet,Online,False
2fd5a27a-74fe-439a-ac58-e2f8a71b791a,Michael Walters,howellangela@example.net,532.68,2024-01-04,Ortiz-Galloway,keitholson@williams-perry.com,Pitcairn Islands,4974752218949557276,10/30,558,207.59.155.156,Tablet,In-store,True
1e71220a-0d65-4bbd-ae98-67d61a65be52,Jenna Weeks,noahfuller@example.com,274.38,2024-01-16,Fitzgerald-Shannon,ssmith@mills.biz,British Virgin Islands,4932728651149065808,11/27,726,30.209.117.27,Mobile,Online,True
39651fea-33d4-408c-abc7-76a528c9a8dd,Joshua Hubbard,ariasevelyn@example.net,530.15,2024-01-04,Hammond PLC,aaron69@black.com,Tokelau,2720518753787213,11/28,657,52.102.177.62,Mobile,In-store,False
94370596-3e4b-454e-8719-1217a47074c5,Eric Price,eric70@example.org,674.19,2024-01-29,Hickman-Kaufman,brettdiaz@gonzales.com,Christmas Island,30076937929176,08/24,687,166.205.208.148,Desktop,In-store,True
0d934d11-b515-4453-8f34-ab0ef3d8974b,Miguel Cook,alejandro16@example.com,898.02,2024-01-26,Christensen Group,melissaperry@acevedo.info,Aruba,4418965777899263,06/24,2527,218.126.55.112,Desktop,In-store,True
83d13a1e-8888-43be-8f84-4393ad13cede,Martin Rodriguez,sherri62@example.com,223.57,2024-02-24,Mckinney Group,hunterbrian@walsh.com,North Macedonia,4005697330798232,10/32,906,22.0.139.100,Tablet,In-store,False
c3e8861d-8a05-4d22-95a9-3a46b40d9799,Thomas Munoz,caseymurray@example.org,303.69,2024-02-18,Melendez-Thompson,hahnandrew@ryan.org,Bermuda,5115188943419501,03/29,156,19.87.154.203,Mobile,Online,True
1e768d15-baf4-46df-b9f1-1adb50066642,Mary Wright,david47@example.com,932.13,2024-02-01,Mcclain and Sons,chavezbrian@cooley.com,Spain,2296757204047280,05/25,518,31.114.111.64,Tablet,Online,True
1f80a0bc-6639-49b3-af1b-14094125d6c2,Mitchell Morris,bbecker@example.org,995.17,2024-01-01,Gonzales Inc,bperez@gonzales-underwood.net,Cuba,6549128273858971,09/26,113,110.229.34.29,Mobile,In-store,False
f1a0fc2c-bcb6-458b-8697-0031e1aa1fed,James Johnson,luisking@example.com,489.42,2024-01-04,Wright-Bernard,lgilbert@martin.com,Trinidad and Tobago,3595931631824829,08/32,901,170.174.41.62,Desktop,In-store,False
b632248a-8fb1-41fe-848a-bd94721beac4,Keith Lee,estradajoseph@example.com,34.25,2024-03-02,Mata-Tyler,danathomas@booth-werner.com,Uzbekistan,213178118516001,06/33,916,212.168.59.153,Desktop,In-store,False
3ba4c316-b176-4411-9308-02036a3fd37b,Austin Dawson,eddie91@example.org,496.64,2024-01-13,Campbell-Brown,sarahstanton@perry.com,Isle of Man,060463330054,12/32,877,153.197.67.86,Desktop,Online,True
7ed6998a-f471-4ae3-adae-1743dcdd9b97,Rhonda Cook,scottrodriguez@example.org,167.02,2024-01-14,Snyder Ltd,donnaturner@cox-marshall.com,North Macedonia,36037237412895,03/30,692,28.28.117.78,Desktop,Online,False
314ccc37-0eaa-4bb3-9887-5303da96377c,Stacy Bennett,amanda83@example.com,581.13,2024-01-25,"Anderson, Page and Mendoza",morganhall@phillips.com,Singapore,4799318014900909,01/33,788,152.86.189.228,Desktop,Online,True
f32196a1-ba10-4746-bade-e0de72122f45,Raymond Santos,alexandrathomas@example.com,321.65,2024-02-27,"Kennedy, Hawkins and Bailey",iklein@gonzalez-jackson.biz,Nicaragua,6501732916062309,10/32,314,176.233.16.227,Tablet,In-store,True
8e2ed620-95f4-4ee4-961f-6ecad8aa0498,James Benjamin,christinacrawford@example.com,796.49,2024-02-17,Smith LLC,william13@jones.com,Trinidad and Tobago,4520351258980283164,02/34,7733,6.217.155.247,Desktop,In-store,False
73c1adbe-2ff6-46af-970e-a54c709bbf72,Alejandro Wilson,wgreene@example.org,339.1,2024-02-01,"Powell, Harris and Taylor",amyklein@burton.com,Chad,6585749215517014,03/30,666,207.106.17.44,Desktop,In-store,True
3c7fcd10-d04d-4621-881c-113fa40e929a,Billy Malone,andrew02@example.net,613.78,2024-02-09,"Fitzpatrick, Smith and Ramos",zacharyfoster@davis.com,Swaziland,4259114196677495,06/28,218,173.176.160.62,Mobile,In-store,False
1d062030-b267-4933-8d44-c936500ab902,Daniel Reeves,michael36@example.net,239.49,2024-02-10,Walton-Underwood,kevin66@pugh.com,Qatar,30262205797756,10/27,352,132.237.61.211,Mobile,Online,False
67a1812b-bd8d-4ac1-be97-3af757cffbb0,Frank Glover,kirkmegan@example.org,664.3,2024-02-03,Reese-Avila,timothyjones@mckinney.com,Bouvet Island (Bouvetoya),6011830804627366,10/33,923,116.219.17.58,Desktop,Online,True
ba7e3d56-5802-4e77-97da-47755cf2132c,Darrell Camacho,nicole44@example.org,968.9,2024-02-14,Davis PLC,walshterri@smith.com,Bermuda,2394986232638890,07/31,257,216.29.245.142,Tablet,In-store,True
408fe208-2599-4677-a1fb-5695d06d6032,Dominique Tucker,richmondlauren@example.org,272.0,2024-01-11,Williams-Petersen,normanbradley@smith-golden.com,Isle of Man,4936140279825108,05/32,027,14.192.12.166,Mobile,Online,True
eff2edfb-e9a5-476a-8839-91356820590b,Christopher Morgan,onixon@example.com,303.46,2024-01-22,Figueroa-Santiago,jimmccormick@gutierrez.com,Bermuda,3596330697812605,09/33,2113,140.168.24.143,Tablet,In-store,False
029adba7-2358-4000-9112-d7217279d376,Erica Smith,david22@example.org,960.19,2024-03-03,King Ltd,tfaulkner@gordon-davis.com,Guyana,3504472942463536,07/31,580,67.163.205.176,Tablet,In-store,False
e4d15477-22c3-4440-bf3d-6fb2801343ef,Mary Reeves,hillmelissa@example.org,655.09,2024-01-01,Wallace LLC,garrisonrandall@james.info,Nigeria,344993049753362,08/33,490,130.122.158.47,Desktop,In-store,True
0d4edbec-8186-4fc2-b03c-aa7ff2413519,Eric Hurst,raven39@example.com,813.09,2024-02-07,Coffey PLC,rose02@campbell.com,French Polynesia,6518851577668500,10/24,195,21.166.98.117,Mobile,Online,False
8c8b9029-531e-4e5d-b9b0-5052b4364e6e,Alice Hernandez,shannonsheila@example.net,429.85,2024-01-03,Shaffer-Gomez,gharris@martinez.info,Lebanon,2252052235852888,05/31,373,29.96.103.204,Desktop,In-store,True
4c243f23-e10a-47cf-af0f-35b693f15adc,Megan Stevens,andersonjessica@example.com,429.88,2024-02-07,Gonzalez Group,nicolehansen@rocha-sanchez.net,Cote d'Ivoire,4254169278962525,11/31,466,166.121.134.3,Desktop,Online,False
cada8da3-d6b1-4528-962a-634af679e1b9,Jennifer Hall,jeffrey32@example.com,620.66,2024-02-25,"Daniels, Berg and Hernandez",freemanjohn@rivera-bauer.com,India,3550945347779096,10/30,794,167.92.101.124,Tablet,Online,True
58b84361-1c3f-4e0f-a92d-ecae216bb660,Thomas Jimenez,garciaallison@example.net,215.24,2024-02-25,Howard-Hicks,daviskeith@smith.info,Isle of Man,4203544854336014468,05/27,795,168.71.44.96,Tablet,In-store,True
